User,Store,Product,Size,Transaction_Date,WeekDay,Price
10042,Spar,7002,L,2018-10-26,Friday,7.41
10042,Spar,7002,L,2018-11-29,Thursday,6.47
10042,Tesco,7012,M,2018-12-29,Saturday,4.34
10042,Tesco,7008,S,2019-01-01,Tuesday,2.67
10042,Lidl,7002,L,2019-05-01,Wednesday,7.34
10042,Lidl,7000,M,2019-06-26,Wednesday,4.46
10042,M&S,7008,S,2018-08-07,Tuesday,3.4
10042,Lidl,7011,S,2018-11-14,Wednesday,3.44
10042,Lidl,7013,S,2019-05-04,Saturday,2.17
10042,Spar,7002,L,2019-10-28,Monday,7.71
10042,Spar,7013,L,2019-03-08,Friday,7.03
10042,Lidl,7012,S,2019-08-01,Thursday,1.88
10042,Lidl,7000,S,2018-08-04,Saturday,2.84
10042,Spar,7008,L,2018-07-04,Wednesday,6.29
10042,Lidl,7002,S,2019-03-10,Sunday,3.44
10042,Spar,7013,L,2018-07-04,Wednesday,6.57
10042,Spar,7013,M,2019-04-10,Wednesday,5.0
10042,Spar,7001,L,2018-07-04,Wednesday,7.47
10042,Spar,7005,L,2018-07-04,Wednesday,6.72
10042,Lidl,7002,L,2019-10-12,Saturday,7.38
10042,Lidl,7005,M,2019-02-20,Wednesday,5.9
10042,Spar,7007,L,2019-10-28,Monday,8.3
10042,Lidl,7007,L,2019-10-12,Saturday,6.11
10042,Spar,7012,L,2018-07-04,Wednesday,8.14
10042,Spar,7015,M,2019-02-06,Wednesday,5.45
10042,Lidl,7013,M,2019-05-30,Thursday,4.57
10042,Spar,7012,L,2019-03-08,Friday,6.53
10042,Spar,7011,L,2019-10-28,Monday,7.76
10042,Lidl,7002,L,2019-08-26,Monday,8.29
10042,Spar,7015,S,2018-07-22,Sunday,3.73
10042,Lidl,7000,L,2019-08-26,Monday,7.47
10042,Lidl,7013,L,2019-08-26,Monday,8.38
10042,Lidl,7002,S,2019-05-04,Saturday,2.97
10042,Lidl,7001,L,2019-02-20,Wednesday,6.15
10042,Lidl,7001,M,2019-05-30,Thursday,5.31
10042,Lidl,7015,L,2019-02-20,Wednesday,6.45
10042,Lidl,7008,L,2019-08-26,Monday,8.22
10042,Lidl,7002,S,2019-08-01,Thursday,2.68
10042,Lidl,7011,S,2019-02-09,Saturday,3.07
10042,Lidl,7007,S,2019-05-04,Saturday,3.04
10042,Spar,7000,M,2019-04-10,Wednesday,5.38
10042,Spar,7002,L,2019-03-08,Friday,8.25
10042,Spar,7005,L,2019-03-08,Friday,7.23
10042,Lidl,7015,M,2019-05-04,Saturday,4.55
10042,M&S,7013,L,2019-10-30,Wednesday,6.78
10042,M&S,7015,L,2019-10-30,Wednesday,8.14
10042,M&S,7002,S,2019-10-30,Wednesday,2.96
10042,Spar,7000,M,2019-02-06,Wednesday,5.39
10042,Lidl,7013,M,2019-03-10,Sunday,4.46
10042,Lidl,7002,L,2018-08-29,Wednesday,6.91
10042,Lidl,7001,L,2019-10-07,Monday,7.05
10042,Spar,7013,S,2018-08-09,Thursday,1.4
10042,Lidl,7007,L,2018-09-06,Thursday,6.89
10042,Lidl,7001,S,2019-05-04,Saturday,3.7
10042,Lidl,7013,S,2019-08-01,Thursday,2.69
10042,Lidl,7005,L,2018-08-29,Wednesday,7.57
10042,Lidl,7015,M,2019-05-29,Wednesday,4.93
10042,M&S,7000,M,2018-08-07,Tuesday,5.65
10042,Spar,7005,S,2018-08-09,Thursday,1.75
10042,Lidl,7015,M,2019-03-10,Sunday,4.8
10042,Lidl,7001,M,2019-05-29,Wednesday,5.58
10042,Lidl,7001,M,2019-03-10,Sunday,5.66
10042,Lidl,7012,M,2019-05-29,Wednesday,4.94
10042,Lidl,7011,L,2018-08-29,Wednesday,7.85
10042,Lidl,7013,S,2019-06-05,Wednesday,2.13
10042,Lidl,7015,L,2018-08-29,Wednesday,7.45
10042,Spar,7005,S,2018-11-21,Wednesday,1.59
10042,Spar,7011,M,2019-02-06,Wednesday,4.99
10042,Lidl,7005,L,2019-04-22,Monday,6.47
10042,Lidl,7013,M,2019-02-20,Wednesday,4.4
10042,Lidl,7008,M,2019-02-20,Wednesday,5.06
10042,Spar,7005,L,2019-10-28,Monday,6.59
10042,Spar,7007,M,2019-02-06,Wednesday,5.15
10042,Lidl,7001,L,2019-03-29,Friday,6.98
10042,Lidl,7007,S,2019-06-05,Wednesday,2.22
10042,Lidl,7011,L,2019-03-29,Friday,7.49
10042,Spar,7015,M,2019-04-29,Monday,5.87
10042,Spar,7001,S,2019-08-19,Monday,1.59
10042,Spar,7000,S,2019-08-19,Monday,0.85
10042,Lidl,7013,S,2018-07-18,Wednesday,1.29
10042,Lidl,7000,S,2018-07-18,Wednesday,1.89
10042,Lidl,7008,L,2018-08-29,Wednesday,7.11
10042,Lidl,7002,L,2019-03-29,Friday,8.24
10042,Lidl,7007,L,2019-03-29,Friday,7.79
10042,Lidl,7008,M,2019-05-29,Wednesday,5.48
10042,Lidl,7007,L,2019-03-10,Sunday,8.19
10042,Lidl,7007,L,2019-02-20,Wednesday,7.6
10042,Tesco,7013,S,2019-11-12,Tuesday,1.16
10042,Spar,7002,L,2018-07-04,Wednesday,6.95
10042,Lidl,7015,L,2019-10-12,Saturday,8.32
10042,Spar,7015,S,2019-03-08,Friday,3.74
10042,Lidl,7007,S,2019-08-01,Thursday,1.42
10042,M&S,7007,M,2019-04-07,Sunday,5.87
10042,Lidl,7015,M,2018-08-04,Saturday,4.19
10042,Tesco,7001,S,2019-11-12,Tuesday,3.32
10042,Lidl,7000,M,2019-05-30,Thursday,4.57
10042,Lidl,7013,L,2019-03-01,Friday,7.27
10042,M&S,7013,M,2019-04-07,Sunday,5.43
10042,Spar,7007,S,2018-11-29,Thursday,1.14
10042,Spar,7005,S,2018-11-29,Thursday,2.58
10042,M&S,7012,M,2019-04-07,Sunday,5.23
10042,Spar,7011,S,2018-11-29,Thursday,1.25
10042,Lidl,7005,L,2018-08-15,Wednesday,7.77
10042,Lidl,7007,M,2019-05-30,Thursday,4.9
10042,Spar,7001,S,2018-11-29,Thursday,2.86
10042,Lidl,7013,M,2018-08-29,Wednesday,4.23
10042,Lidl,7005,L,2019-02-18,Monday,6.81
10042,Spar,7005,S,2019-10-25,Friday,3.0
10042,Spar,7011,S,2019-10-25,Friday,3.56
10042,Spar,7015,S,2019-10-25,Friday,2.27
10042,Spar,7000,M,2019-03-17,Sunday,5.67
10042,Lidl,7002,S,2019-03-05,Tuesday,3.14
10042,Spar,7002,L,2019-10-25,Friday,6.63
10042,Spar,7000,L,2019-08-22,Thursday,7.03
10042,Lidl,7012,M,2018-08-29,Wednesday,5.52
10042,Lidl,7008,L,2019-03-01,Friday,6.92
10042,Spar,7000,L,2018-09-15,Saturday,8.09
10042,Tesco,7000,S,2019-11-12,Tuesday,3.37
10042,Tesco,7005,S,2019-11-12,Tuesday,1.33
10042,Lidl,7001,L,2019-02-18,Monday,7.74
10042,Tesco,7011,S,2019-11-12,Tuesday,1.81
10042,Spar,7013,S,2019-10-25,Friday,1.11
10042,Lidl,7011,L,2019-02-18,Monday,7.28
10042,Lidl,7008,L,2019-02-18,Monday,7.23
10042,Lidl,7005,L,2019-03-10,Sunday,7.2
10042,Lidl,7007,L,2018-08-15,Wednesday,8.21
10042,Spar,7007,S,2019-03-08,Friday,3.29
10042,Lidl,7013,S,2018-08-12,Sunday,2.13
10042,Lidl,7008,L,2019-03-10,Sunday,8.02
10042,Lidl,7012,S,2019-02-26,Tuesday,2.03
10042,Lidl,7011,S,2019-02-26,Tuesday,3.73
10042,Lidl,7007,S,2019-02-26,Tuesday,0.73
10042,Lidl,7002,S,2019-02-26,Tuesday,1.73
10042,Lidl,7005,S,2018-07-28,Saturday,1.45
10042,Lidl,7007,M,2018-08-04,Saturday,4.14
10042,M&S,7001,S,2019-10-30,Wednesday,0.63
10042,Lidl,7011,L,2019-08-26,Monday,7.67
10042,Lidl,7005,L,2019-08-26,Monday,6.84
10042,Lidl,7008,M,2019-05-04,Saturday,4.14
10042,Lidl,7012,M,2019-05-04,Saturday,5.1
10042,Lidl,7005,S,2019-06-05,Wednesday,3.11
10042,Lidl,7011,L,2019-03-10,Sunday,6.41
10042,Lidl,7002,L,2019-02-20,Wednesday,6.6
10042,Lidl,7000,L,2019-02-20,Wednesday,7.13
10042,Spar,7011,S,2019-03-08,Friday,1.9
10042,Lidl,7012,S,2018-08-12,Sunday,2.13
10042,Lidl,7001,S,2018-07-28,Saturday,1.64
10042,Lidl,7012,S,2019-05-30,Thursday,2.61
10042,Lidl,7013,M,2019-02-18,Monday,5.27
10042,Spar,7000,S,2019-03-08,Friday,1.54
10042,Lidl,7001,M,2018-08-04,Saturday,5.0
10042,Spar,7011,S,2019-05-13,Monday,3.12
10042,Spar,7013,S,2019-05-13,Monday,2.86
10042,Lidl,7015,M,2019-02-18,Monday,4.95
10042,Lidl,7000,S,2019-01-30,Wednesday,3.28
10042,Spar,7001,L,2019-10-25,Friday,6.73
10042,Lidl,7000,M,2019-02-18,Monday,4.72
10042,Lidl,7001,S,2018-08-12,Sunday,3.13
10042,Spar,7012,L,2019-10-28,Monday,7.66
10042,Spar,7005,S,2018-07-22,Sunday,2.79
10042,Tesco,7008,S,2019-11-12,Tuesday,1.32
10042,Spar,7001,S,2018-07-22,Sunday,3.38
10042,Spar,7008,L,2018-08-20,Monday,7.11
10042,Spar,7012,L,2019-10-25,Friday,6.31
10042,Spar,7007,S,2019-10-25,Friday,1.09
10042,Lidl,7005,S,2019-05-04,Saturday,2.64
10042,Lidl,7013,L,2019-04-22,Monday,6.74
10042,Spar,7007,S,2018-10-19,Friday,1.46
10042,Spar,7000,M,2018-08-09,Thursday,5.45
10042,Spar,7000,S,2018-10-19,Friday,1.78
10042,Lidl,7007,M,2019-02-23,Saturday,4.68
10042,Spar,7008,L,2019-04-10,Wednesday,6.57
10042,Spar,7008,M,2018-08-09,Thursday,5.67
10042,Spar,7001,M,2018-08-09,Thursday,5.66
10042,Spar,7005,S,2018-10-19,Friday,2.84
10042,Spar,7015,M,2018-08-09,Thursday,5.14
10042,Lidl,7015,M,2019-04-22,Monday,4.76
10042,Lidl,7007,S,2019-02-12,Tuesday,0.71
10042,Lidl,7002,L,2019-04-03,Wednesday,6.28
10042,Lidl,7011,S,2019-02-12,Tuesday,2.79
10042,Lidl,7000,M,2019-02-23,Saturday,4.28
10042,Spar,7001,L,2019-04-10,Wednesday,6.25
10042,Lidl,7001,M,2019-04-22,Monday,5.8
10042,Spar,7011,M,2018-08-09,Thursday,5.74
10042,Spar,7015,L,2019-04-10,Wednesday,7.88
10042,Spar,7001,S,2018-10-19,Friday,2.68
10042,Lidl,7005,M,2019-04-18,Thursday,4.31
10042,Lidl,7015,L,2018-09-13,Thursday,6.66
10042,Lidl,7005,M,2019-02-23,Saturday,4.2
10042,Spar,7000,S,2019-06-18,Tuesday,0.66
10042,Lidl,7001,L,2018-09-13,Thursday,8.0
10042,Lidl,7012,M,2019-02-23,Saturday,4.39
10042,Lidl,7008,L,2019-09-01,Sunday,6.8
10042,Lidl,7005,L,2019-04-03,Wednesday,8.21
10042,Lidl,7001,M,2019-02-23,Saturday,4.3
10042,Lidl,7005,L,2018-09-13,Thursday,6.41
10042,Lidl,7007,L,2019-04-03,Wednesday,7.48
10042,Spar,7008,L,2019-08-19,Monday,6.37
10042,Spar,7012,L,2019-08-19,Monday,6.13
10042,Lidl,7007,M,2019-02-03,Sunday,5.17
10042,Lidl,7000,M,2019-05-01,Wednesday,4.99
10042,Spar,7005,L,2019-08-19,Monday,6.58
10042,Spar,7002,L,2019-08-19,Monday,7.12
10042,Spar,7015,S,2019-05-07,Tuesday,1.14
10042,Spar,7012,L,2018-09-15,Saturday,6.99
10042,Spar,7012,L,2019-04-10,Wednesday,6.95
10042,Spar,7002,L,2019-04-10,Wednesday,8.11
10042,Lidl,7002,L,2019-10-23,Wednesday,8.14
10042,Lidl,7015,M,2019-02-03,Sunday,5.14
10042,Spar,7013,S,2018-08-01,Wednesday,1.26
10042,Lidl,7005,M,2019-02-03,Sunday,4.82
10042,Spar,7008,M,2019-05-26,Sunday,5.02
10042,M&S,7012,S,2018-08-07,Tuesday,3.64
10042,M&S,7007,S,2018-08-07,Tuesday,3.71
10042,Lidl,7012,M,2019-02-03,Sunday,4.95
10042,Spar,7013,S,2019-05-09,Thursday,3.25
10042,Lidl,7001,M,2019-02-03,Sunday,4.41
10042,Lidl,7000,L,2019-10-23,Wednesday,8.1
10042,Spar,7005,S,2019-05-09,Thursday,2.88
10042,Lidl,7002,S,2019-06-21,Friday,1.63
10042,Spar,7005,S,2019-06-18,Tuesday,3.1
10042,Spar,7000,S,2019-05-09,Thursday,2.88
10042,Lidl,7013,L,2019-04-03,Wednesday,6.5
10042,Lidl,7000,S,2019-06-21,Friday,3.06
10042,Lidl,7012,S,2019-02-12,Tuesday,0.61
10042,Lidl,7001,L,2019-10-23,Wednesday,7.08
10042,Spar,7002,L,2018-09-15,Saturday,7.69
10042,Lidl,7008,L,2019-02-23,Saturday,6.74
10042,Spar,7007,L,2019-04-10,Wednesday,7.06
10042,Spar,7015,S,2019-05-09,Thursday,1.85
10042,Lidl,7015,L,2019-02-23,Saturday,6.48
10042,Lidl,7011,L,2019-02-23,Saturday,8.03
10042,Lidl,7000,M,2019-02-03,Sunday,5.43
10042,Spar,7015,S,2019-08-22,Thursday,3.36
10042,Spar,7012,L,2019-08-22,Thursday,6.39
10042,Lidl,7008,M,2019-04-22,Monday,5.25
10042,Lidl,7008,M,2019-02-03,Sunday,4.74
10042,Lidl,7000,S,2019-03-01,Friday,2.12
10042,Lidl,7000,S,2018-11-22,Thursday,1.91
10042,Lidl,7015,L,2019-10-23,Wednesday,7.08
10042,Spar,7007,L,2018-09-15,Saturday,7.65
10042,Lidl,7000,M,2018-08-15,Wednesday,5.79
10042,M&S,7000,L,2019-09-10,Tuesday,7.15
10042,Lidl,7015,M,2019-03-05,Tuesday,5.8
10042,Lidl,7012,S,2018-11-14,Wednesday,1.7
10042,Lidl,7013,L,2018-09-13,Thursday,6.47
10042,Lidl,7015,L,2019-09-01,Sunday,8.11
10042,Lidl,7008,M,2019-04-15,Monday,4.86
10042,Lidl,7011,L,2019-02-03,Sunday,6.82
10042,M&S,7012,L,2019-09-10,Tuesday,7.45
10042,Spar,7002,L,2019-03-31,Sunday,7.88
10042,Tesco,7005,L,2019-04-26,Friday,6.68
10042,Spar,7005,L,2019-03-31,Sunday,7.55
10042,M&S,7013,M,2018-08-07,Tuesday,4.22
10042,Lidl,7012,M,2019-04-15,Monday,4.47
10042,M&S,7015,L,2019-09-10,Tuesday,6.16
10042,Tesco,7015,L,2019-04-26,Friday,6.69
10042,Lidl,7007,S,2019-10-23,Wednesday,2.22
10042,M&S,7011,L,2019-09-10,Tuesday,7.19
10042,Spar,7001,S,2018-08-01,Wednesday,2.62
10042,Lidl,7002,L,2018-09-06,Thursday,6.21
10042,Lidl,7008,L,2019-03-05,Tuesday,8.07
10042,Lidl,7013,L,2019-03-05,Tuesday,7.34
10042,Tesco,7001,L,2019-04-26,Friday,6.89
10042,Lidl,7001,L,2019-03-05,Tuesday,8.03
10042,Spar,7000,S,2018-10-14,Sunday,2.72
10042,Lidl,7001,M,2018-08-15,Wednesday,5.86
10042,Lidl,7000,M,2019-05-29,Wednesday,5.89
10042,Lidl,7000,M,2019-03-10,Sunday,5.35
10042,Spar,7000,S,2019-10-28,Monday,3.05
10042,Spar,7013,M,2019-04-14,Sunday,5.78
10042,Spar,7008,M,2019-04-14,Sunday,5.73
10042,Lidl,7005,M,2019-04-15,Monday,4.9
10042,Lidl,7000,M,2019-04-15,Monday,4.51
10042,Tesco,7000,L,2019-04-26,Friday,7.65
10042,Lidl,7000,L,2018-09-06,Thursday,8.01
10042,Spar,7001,M,2019-03-08,Friday,5.84
10042,Spar,7008,M,2019-03-08,Friday,5.02
10042,M&S,7002,M,2018-08-07,Tuesday,4.94
10042,M&S,7005,M,2018-08-07,Tuesday,5.13
10042,M&S,7001,M,2018-08-07,Tuesday,5.73
10042,Lidl,7015,M,2018-08-15,Wednesday,4.57
10042,Lidl,7002,L,2019-02-03,Sunday,7.13
10042,Lidl,7015,M,2019-04-15,Monday,4.3
10042,Spar,7005,S,2018-10-26,Friday,1.05
10042,Lidl,7000,L,2019-03-05,Tuesday,7.37
10042,Lidl,7012,S,2019-06-05,Wednesday,0.92
10042,Spar,7002,L,2018-08-30,Thursday,8.12
10042,Spar,7007,S,2018-10-26,Friday,0.65
10042,Lidl,7002,S,2018-11-22,Thursday,3.19
10042,Spar,7007,L,2018-08-30,Thursday,6.49
10042,Lidl,7015,L,2019-04-03,Wednesday,7.56
10042,Lidl,7002,L,2019-10-07,Monday,8.13
10042,Spar,7015,L,2018-08-30,Thursday,6.27
10042,Lidl,7012,M,2019-04-18,Thursday,4.66
10042,Spar,7012,L,2018-08-30,Thursday,6.69
10042,Spar,7005,S,2019-02-06,Wednesday,0.86
10042,Spar,7013,S,2019-02-06,Wednesday,1.34
10042,Lidl,7001,S,2019-06-21,Friday,3.35
10042,Lidl,7002,S,2019-05-29,Wednesday,1.39
10042,Lidl,7011,L,2019-04-03,Wednesday,6.91
10042,Lidl,7001,L,2019-09-01,Sunday,6.89
10042,Spar,7013,L,2018-09-15,Saturday,6.45
10042,Spar,7008,L,2018-08-30,Thursday,6.4
10042,Spar,7012,L,2019-03-31,Sunday,8.12
10042,Lidl,7002,S,2019-06-05,Wednesday,2.42
10042,Lidl,7008,M,2019-05-19,Sunday,5.75
10042,Spar,7000,L,2019-03-31,Sunday,6.43
10042,Spar,7005,S,2018-10-14,Sunday,2.53
10042,Lidl,7005,S,2019-06-21,Friday,3.1
10042,Spar,7001,S,2018-10-14,Sunday,3.46
10042,Lidl,7007,L,2018-09-13,Thursday,7.17
10042,Lidl,7002,L,2019-02-09,Saturday,6.57
10042,Lidl,7007,L,2019-02-09,Saturday,7.53
10042,M&S,7011,L,2019-10-30,Wednesday,8.29
10042,Lidl,7001,M,2019-05-19,Sunday,4.3
10042,Lidl,7007,L,2019-04-22,Monday,7.35
10042,Lidl,7015,M,2019-05-19,Sunday,5.64
10042,Lidl,7011,L,2019-09-01,Sunday,6.9
10042,Lidl,7012,M,2019-05-19,Sunday,5.44
10042,Spar,7000,S,2018-08-01,Wednesday,1.2
10042,Spar,7000,L,2019-10-25,Friday,6.26
10042,Lidl,7013,S,2019-05-29,Wednesday,3.75
10042,Lidl,7005,S,2018-11-14,Wednesday,1.58
10042,Lidl,7011,S,2019-10-23,Wednesday,1.76
10042,Lidl,7013,L,2019-10-12,Saturday,7.87
10042,Lidl,7008,M,2019-02-09,Saturday,5.09
10042,Spar,7011,M,2018-08-30,Thursday,4.22
10042,Spar,7015,M,2019-03-31,Sunday,5.51
10042,Lidl,7011,S,2019-06-13,Thursday,0.61
10042,Spar,7013,M,2019-03-31,Sunday,5.74
10042,Spar,7008,M,2019-03-31,Sunday,5.16
10042,Spar,7013,S,2018-11-18,Sunday,1.52
10042,Spar,7008,M,2019-03-22,Friday,4.23
10042,Lidl,7001,S,2019-08-26,Monday,3.38
10042,Spar,7015,M,2018-08-01,Wednesday,4.32
10042,Spar,7011,M,2018-08-01,Wednesday,5.7
10042,Lidl,7015,M,2019-03-01,Friday,4.92
10042,Lidl,7000,L,2019-02-12,Tuesday,6.5
10042,Lidl,7012,M,2019-03-01,Friday,5.08
10042,Spar,7000,M,2018-08-30,Thursday,4.8
10042,Spar,7007,M,2018-08-01,Wednesday,5.83
10042,Spar,7001,M,2019-03-22,Friday,5.54
10042,Lidl,7005,M,2019-03-01,Friday,5.09
10042,Spar,7007,M,2018-08-20,Monday,4.64
10042,Lidl,7007,L,2019-09-07,Saturday,6.71
10042,Lidl,7008,L,2018-07-02,Monday,7.23
10042,Lidl,7013,L,2018-07-02,Monday,6.51
10042,Lidl,7015,L,2018-07-02,Monday,6.58
10042,Lidl,7007,L,2018-07-02,Monday,6.3
10042,Lidl,7012,M,2019-05-16,Thursday,5.26
10042,M&S,7002,S,2019-08-07,Wednesday,1.25
10042,M&S,7000,L,2019-04-07,Sunday,8.14
10042,Spar,7013,M,2018-08-30,Thursday,5.03
10042,Lidl,7001,M,2019-03-01,Friday,4.72
10042,Lidl,7002,L,2019-09-07,Saturday,7.63
10042,Spar,7001,M,2018-08-30,Thursday,4.36
10042,Lidl,7008,M,2019-02-12,Tuesday,5.37
10042,Spar,7007,M,2019-03-31,Sunday,4.81
10042,Lidl,7005,S,2019-09-01,Sunday,0.85
10042,Lidl,7005,L,2019-02-26,Tuesday,6.98
10042,Lidl,7002,L,2019-02-12,Tuesday,7.1
10042,Spar,7007,S,2018-11-18,Sunday,2.56
10042,Spar,7012,L,2019-03-22,Friday,7.58
10042,M&S,7007,S,2019-03-13,Wednesday,2.75
10042,Spar,7002,L,2018-07-10,Tuesday,6.75
10042,M&S,7008,S,2019-03-13,Wednesday,2.59
10042,M&S,7012,S,2019-03-13,Wednesday,3.57
10042,Tesco,7013,L,2019-01-29,Tuesday,6.42
10042,Lidl,7000,M,2019-02-26,Tuesday,4.6
10042,Lidl,7012,S,2019-08-26,Monday,2.93
10042,Tesco,7005,L,2019-01-29,Tuesday,7.03
10042,Tesco,7007,L,2019-01-29,Tuesday,6.15
10042,Spar,7001,L,2019-08-16,Friday,6.52
10042,Spar,7011,L,2018-07-10,Tuesday,7.4
10042,Spar,7011,S,2018-07-20,Friday,1.02
10042,Spar,7011,L,2019-08-16,Friday,6.34
10042,Spar,7002,L,2019-08-16,Friday,7.4
10042,Spar,7001,L,2018-07-10,Tuesday,7.96
10042,Spar,7013,S,2019-05-07,Tuesday,2.13
10042,Lidl,7011,L,2019-09-07,Saturday,7.17
10042,M&S,7005,S,2019-03-13,Wednesday,1.69
10042,Lidl,7007,S,2018-10-08,Monday,2.71
10042,Lidl,7001,L,2019-02-26,Tuesday,7.02
10042,Spar,7005,S,2018-11-18,Sunday,2.76
10042,Spar,7007,L,2019-03-22,Friday,7.29
10042,M&S,7015,S,2019-03-13,Wednesday,2.9
10042,Spar,7002,L,2019-03-22,Friday,7.58
10042,Lidl,7005,L,2019-02-12,Tuesday,8.23
10042,Spar,7013,L,2019-03-22,Friday,8.24
10042,Spar,7013,S,2018-08-20,Monday,2.83
10042,Lidl,7001,L,2019-02-12,Tuesday,7.46
10042,Spar,7015,M,2018-08-20,Monday,5.6
10042,Lidl,7013,L,2019-02-12,Tuesday,7.28
10042,Spar,7007,S,2019-05-07,Tuesday,3.1
10042,Lidl,7000,S,2018-10-08,Monday,0.88
10042,Lidl,7012,S,2018-08-04,Saturday,2.2
10042,M&S,7001,S,2019-03-13,Wednesday,3.04
10042,Spar,7015,S,2018-11-29,Thursday,3.76
10042,Spar,7012,L,2019-08-16,Friday,7.09
10042,Lidl,7015,L,2019-02-12,Tuesday,6.38
10042,Spar,7002,L,2019-02-06,Wednesday,7.67
10042,Lidl,7012,S,2018-11-26,Monday,1.46
10042,Lidl,7000,L,2019-04-18,Thursday,6.59
10042,Lidl,7001,M,2019-06-05,Wednesday,5.34
10042,Lidl,7001,S,2019-06-13,Thursday,2.21
10042,Lidl,7015,L,2019-03-21,Thursday,7.99
10042,Lidl,7000,M,2018-07-28,Saturday,4.32
10042,Lidl,7011,L,2019-04-18,Thursday,7.95
10042,Lidl,7001,L,2019-03-21,Thursday,8.29
10042,Lidl,7007,L,2019-03-21,Thursday,7.48
10042,Spar,7015,S,2018-07-20,Friday,2.49
10042,Lidl,7008,M,2019-03-29,Friday,5.42
10042,Lidl,7013,M,2019-03-29,Friday,5.54
10042,Lidl,7012,M,2019-03-29,Friday,5.33
10042,Lidl,7015,M,2019-03-29,Friday,5.15
10042,Lidl,7011,L,2019-03-21,Thursday,7.77
10042,Lidl,7015,M,2019-06-05,Wednesday,5.24
10042,Lidl,7008,M,2019-06-05,Wednesday,4.73
10042,Lidl,7001,L,2019-04-18,Thursday,6.32
10042,Lidl,7000,S,2019-02-09,Saturday,1.6
10042,Lidl,7000,S,2018-10-23,Tuesday,0.85
10042,Lidl,7012,S,2018-10-23,Tuesday,3.7
10042,Spar,7008,L,2018-07-07,Saturday,7.81
10042,Lidl,7002,L,2018-07-13,Friday,7.21
10042,Lidl,7013,S,2019-02-03,Sunday,3.45
10042,Spar,7013,S,2018-10-12,Friday,3.22
10042,Lidl,7012,S,2019-03-10,Sunday,2.33
10042,Tesco,7011,M,2019-04-26,Friday,4.23
10042,Lidl,7007,L,2019-04-18,Thursday,8.17
10042,Tesco,7007,M,2019-04-26,Friday,5.4
10042,Lidl,7008,L,2019-04-18,Thursday,6.35
10042,Lidl,7013,L,2019-04-18,Thursday,6.19
10042,Lidl,7000,L,2019-04-22,Monday,7.47
10042,Lidl,7015,L,2019-04-18,Thursday,7.89
10042,Lidl,7000,M,2019-06-05,Wednesday,4.41
10042,Lidl,7015,M,2018-07-28,Saturday,4.45
10042,Lidl,7000,S,2019-09-01,Sunday,1.84
10042,Tesco,7008,S,2019-06-15,Saturday,1.52
10042,Lidl,7002,L,2018-07-02,Monday,7.42
10042,Lidl,7012,M,2019-06-04,Tuesday,4.28
10042,Spar,7012,L,2019-03-17,Sunday,7.57
10042,Spar,7015,L,2019-03-17,Sunday,7.65
10042,Spar,7005,L,2019-03-17,Sunday,7.5
10042,Spar,7002,L,2019-03-17,Sunday,7.03
10042,Lidl,7013,M,2019-06-04,Tuesday,4.27
10042,Lidl,7012,S,2019-02-20,Wednesday,3.58
10042,Lidl,7008,M,2019-06-04,Tuesday,4.26
10042,Spar,7008,L,2019-02-06,Wednesday,7.79
10042,Spar,7012,L,2019-02-06,Wednesday,6.68
10042,Spar,7001,L,2019-02-06,Wednesday,7.11
10042,Spar,7008,M,2018-08-01,Wednesday,5.21
10042,Lidl,7011,S,2019-02-20,Wednesday,3.26
10042,Spar,7008,L,2019-03-17,Sunday,7.58
10042,Lidl,7000,L,2018-07-02,Monday,6.63
10042,Spar,7008,M,2019-05-13,Monday,4.48
10042,Lidl,7001,M,2019-06-04,Tuesday,5.64
10042,Lidl,7012,M,2018-07-28,Saturday,4.14
10042,Lidl,7002,S,2019-09-01,Sunday,3.33
10042,Lidl,7007,S,2019-09-01,Sunday,1.47
10042,Lidl,7005,M,2019-03-29,Friday,4.44
10042,Lidl,7000,M,2019-03-29,Friday,4.11
10042,Tesco,7013,S,2019-06-15,Saturday,1.76
10042,Spar,7012,L,2018-07-07,Saturday,6.11
10042,Lidl,7002,L,2019-03-21,Thursday,7.42
10042,Spar,7005,L,2018-07-07,Saturday,7.95
10042,Lidl,7002,S,2019-08-14,Wednesday,2.83
10042,Lidl,7011,S,2019-08-14,Wednesday,2.04
10042,Spar,7000,M,2019-05-13,Monday,5.46
10042,Spar,7002,L,2018-07-07,Saturday,7.38
10042,Lidl,7001,S,2019-08-14,Wednesday,3.18
10042,Tesco,7011,S,2019-06-15,Saturday,3.16
10042,Tesco,7005,S,2019-06-15,Saturday,2.3
10042,Lidl,7005,M,2019-06-04,Tuesday,4.13
10042,Spar,7013,L,2019-08-16,Friday,7.09
10042,Spar,7011,M,2019-05-26,Sunday,4.98
10042,Spar,7015,L,2019-08-16,Friday,8.31
10042,Spar,7012,L,2018-09-08,Saturday,6.73
10042,Spar,7007,S,2018-07-22,Sunday,3.13
10042,Spar,7002,L,2018-09-08,Saturday,7.39
10042,Spar,7011,L,2019-08-22,Thursday,6.6
10042,Lidl,7013,M,2018-08-15,Wednesday,4.73
10042,Lidl,7013,S,2019-10-23,Wednesday,1.93
10042,Tesco,7011,M,2019-01-29,Tuesday,4.22
10042,Lidl,7008,L,2019-10-16,Wednesday,6.94
10042,Spar,7005,L,2019-08-22,Thursday,7.83
10042,Lidl,7000,M,2018-08-12,Sunday,5.45
